Period,Market,primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
2023 Q3,Raleigh Durham,US 70/Glenwood Avenue,,Flex,2667877.0,0.022,15769.0,120120.0,,14.82,
2023 Q3,Raleigh Durham,Six Forks/Falls of Neuse Road,,Warehouse,2802673.0,0.037,-9110.0,11870.0,9.5,,
2023 Q3,Raleigh Durham,Six Forks/Falls of Neuse Road,,Flex,2802673.0,0.003,-9110.0,11870.0,,16.69,
2023 Q3,Raleigh Durham,US 1/Capital Boulevard,,Warehouse,7883095.0,0.035,-60919.0,,10.92,,
2023 Q3,Raleigh Durham,US 1/Capital Boulevard,,Flex,7883095.0,0.07,-60919.0,,,17.37,
2023 Q3,Raleigh Durham,Eastern Wake,,Warehouse,20904338.0,0.054,-87704.0,1124380.0,9.96,,
2023 Q3,Raleigh Durham,Eastern Wake,,Flex,20904338.0,0.081,-87704.0,1124380.0,,14.98,
2023 Q3,Raleigh Durham,Southern Wake,,Warehouse,6001662.0,0.093,-152872.0,63960.0,10.52,,
2023 Q3,Raleigh Durham,Southern Wake,,Flex,6001662.0,0.082,-152872.0,63960.0,,17.82,
2023 Q3,Raleigh Durham,Cary,,Warehouse,2551883.0,,-15156.0,,,10.31,
2023 Q3,Raleigh Durham,Cary,,Flex,2551883.0,0.028,-15156.0,,,18.22,
2023 Q3,Raleigh Durham,RTP/1-40 Corridor,,Warehouse,21077903.0,0.015,471714.0,,9.81,,
2023 Q3,Raleigh Durham,RTP/1-40 Corridor,,Flex,21077903.0,0.115,471714.0,,,18.03,
2023 Q3,Raleigh Durham,North Durham,,Warehouse,2489256.0,,1000.0,346800.0,,,
2023 Q3,Raleigh Durham,North Durham,,Flex,2489256.0,0.038,1000.0,346800.0,,13.45,
2023 Q3,Raleigh Durham,South Durham,,Warehouse,1764627.0,,0.0,,,,
2023 Q3,Raleigh Durham,South Durham,,Flex,1764627.0,0.007,0.0,,,16.13,
2023 Q3,Raleigh Durham,Orange County,,Warehouse,5004217.0,0.13,250620.0,921500.0,8.53,,
2023 Q3,Raleigh Durham,Orange County,,Flex,5004217.0,0.015,250620.0,921500.0,,15.18,
2023 Q3,Raleigh Durham,Johnston County,,Warehouse,9359074.0,0.096,-122050.0,1002428.0,6.68,,
2023 Q3,Raleigh Durham,Johnston County,,Flex,9359074.0,0.0,-122050.0,1002428.0,,14.59,
2023 Q3,Raleigh Durham,US 1/64 West Corridor,,Warehouse,8718552.0,0.036,-42274.0,593000.0,5.55,,
2023 Q3,Raleigh Durham,US 1/64 West Corridor,,Flex,8718552.0,0.86,-42274.0,593000.0,,16.62,
2023 Q3,Raleigh Durham,Franklin County,,Warehouse,3204527.0,0.018,-6925.0,394430.0,8.0,,
2023 Q3,Raleigh Durham,Franklin County,,Flex,3204527.0,0.078,-6925.0,394430.0,,14.55,
2023 Q3,Raleigh Durham,Granville County,,Warehouse,5479329.0,0.032,171879.0,,7.72,,
2023 Q3,Raleigh Durham,Granville County,,Flex,5479329.0,0.0,171879.0,,,,
2023 Q3,Raleigh Durham,Core Market Totals,,Warehouse,74536017.0,0.045,442765.0,2588630.0,9.96,,
2023 Q3,Raleigh Durham,Core Market Totals,,Flex,74536017.0,0.073,442765.0,2588630.0,,16.84,
2023 Q3,Raleigh Durham,Outlying Market Totals,,Warehouse,26761482.0,0.054,630.0,1989858.0,6.67,,
2023 Q3,Raleigh Durham,Outlying Market Totals,,Flex,26761482.0,0.154,630.0,1989858.0,,14.69,
2023 Q3,Raleigh Durham,Market Totals,,Warehouse,101297499.0,0.047,443395.0,4578488.0,8.92,,
2023 Q3,Raleigh Durham,Market Totals,,Flex,101297499.0,0.077,443395.0,4578488.0,,16.69,
2023 Q3,Savannah,Savannah Market,,Overall,126757965.0,0.062,4068008.0,20136588.0,7.2,6792292.0,
2023 Q3,St Louis,Downtown,,Industrial,51559864.0,0.024,-368919.0,340000.0,4.5,,
2023 Q3,St Louis,Metro East,,Industrial,36925777.0,0.104,-826888.0,148500.0,4.29,,
2023 Q3,St Louis,North County,,Industrial,31050107.0,0.063,-112374.0,480000.0,5.78,,
2023 Q3,St Louis,St. Charles County,,Industrial,27884123.0,0.012,-51183.0,511365.0,7.29,,
2023 Q3,St Louis,Central County,,Industrial,20950378.0,0.018,33273.0,0.0,7.22,,
2023 Q3,St Louis,Earth City,,Industrial,19729360.0,0.049,85661.0,0.0,5.69,,
2023 Q3,St Louis,Westport,,Industrial,13586261.0,0.019,2510.0,0.0,6.38,,
2023 Q3,St Louis,Fenton,,Industrial,9723195.0,0.033,163727.0,0.0,7.33,,
2023 Q3,St Louis,South County,,Industrial,7110766.0,0.008,-47040.0,0.0,9.18,,
2023 Q3,St Louis,West County,,Industrial,6899962.0,0.005,-6800.0,0.0,9.59,,
2023 Q3,St Louis,Maryland Heights,,Industrial,3172686.0,0.146,160969.0,0.0,6.6,,
2023 Q3,St Louis,Total,,Manufacturing,36604169.0,0.014,-74016.0,0.0,4.49,,
2023 Q3,St Louis,Total,,R&D/Flex,8220775.0,0.032,15274.0,0.0,10.25,,
2023 Q3,St Louis,Total,,Warehouse,182867835.0,0.043,-908322.0,1479865.0,5.52,,
2023 Q3,St Louis,Market Totals,,Industrial,228592479.0,0.042,-967064.0,1479865.0,5.51,,
2023 Q3,Tampa,East Hillsborough,Tampa CBD,Industrial,8456771.0,0.009,65880.0,108554.0,10.24,,
2023 Q3,Tampa,East Hillsborough,Northeast Tampa,Industrial,2319823.0,0.0,10176.0,0.0,,,
2023 Q3,Tampa,East Hillsborough,East Tampa,Industrial,49278680.0,0.029,28924.0,582000.0,12.09,,
2023 Q3,Tampa,East Hillsborough,Plant City,Industrial,16953354.0,0.098,165217.0,162470.0,6.57,,
2023 Q3,Tampa,East Hillsborough,Southeast Tampa,Industrial,3996934.0,0.178,0.0,298380.0,10.03,,
2023 Q3,Tampa,East Hillsborough Total,,Industrial,81005562.0,0.048,270197.0,1151404.0,9.24,,
2023 Q3,Tampa,West Hillsborough,Westshore,Industrial,3569841.0,0.01,-99.0,0.0,10.43,,
2023 Q3,Tampa,West Hillsborough,Airport,Industrial,13303759.0,0.038,-79829.0,273822.0,12.39,,
2023 Q3,Tampa,West Hillsborough,Southwest Tampa,Industrial,1852897.0,0.033,0.0,0.0,,,
2023 Q3,Tampa,West Hillsborough,Northwest Tampa,Industrial,2019102.0,0.009,11645.0,0.0,,,
2023 Q3,Tampa,West Hillsborough Total,,Industrial,20745599.0,0.03,-68283.0,273822.0,12.17,,
2023 Q3,Tampa,Hillsborough County Total,,Industrial,101751161.0,0.044,201914.0,1425226.0,9.45,,
2023 Q3,Tampa,South Pinellas,,Industrial,8668057.0,0.076,-9106.0,0.0,8.76,,
2023 Q3,Tampa,Mid Pinellas/Gateway,,Industrial,29498961.0,0.017,34997.0,770697.0,8.93,,
2023 Q3,Tampa,North Pinellas,,Industrial,6962279.0,0.009,16245.0,0.0,9.1,,
2023 Q3,Tampa,Pinellas County Total,,Industrial,45129297.0,0.027,42136.0,770697.0,8.87,,
2023 Q3,Tampa,Pasco County Total,,Industrial,10749252.0,0.036,-14741.0,2684296.0,8.71,,
2023 Q3,Tampa,Tampa Total,,Manufacturing,32305220.0,0.009,45052.0,86350.0,8.23,,
2023 Q3,Tampa,Tampa Total,,R&D/Flex,12972228.0,0.057,-175857.0,12000.0,13.84,,
2023 Q3,Tampa,Tampa Total,,Warehouse/Distribution,112352262.0,0.045,360114.0,4781869.0,8.8,,
2023 Q3,Tampa,Tampa Total,,Industrial,157629710.0,0.039,229309.0,4880219.0,9.3,,
2023 Q3,United States,East,Baltimore,Industrial,,0.068,797949.0,4150929.0,10.1,3245265.0,
2023 Q3,United States,East,Boston,Industrial,,0.04,-57011.0,5048269.0,15.74,1899790.0,
2023 Q3,United States,East,Charleston,Industrial,,0.029,6101494.0,7532456.0,8.79,7386037.0,
2023 Q3,United States,East,Charlotte,Industrial,,0.045,7223312.0,15507724.0,7.2,7349636.0,
2023 Q3,United States,East,Greenville,Industrial,,0.073,2568877.0,12182465.0,5.14,9546816.0,
2023 Q3,United States,East,Hartford,Industrial,,0.035,582935.0,2686050.0,6.49,530000.0,
2023 Q3,United States,East,Louisville,Industrial,,0.032,5652084.0,4825317.0,5.63,4690893.0,
2023 Q3,United States,East,Central New Jersey,Industrial,,0.04,2680547.0,7565520.0,17.06,7469144.0,
2023 Q3,United States,East,Northern New Jersey,Industrial,,0.043,-3242324.0,2983310.0,17.97,3605616.0,
2023 Q3,United States,East,Northern Virginia,Industrial,,0.043,778058.0,739709.0,15.8,594466.0,
2023 Q3,United States,East,Pennsylvania I-78/81 Corridor,Industrial,522200000.0,0.06,11525437.0,9599249.0,8.55,19960199.0,
2023 Q3,United States,East,Philadelphia,Industrial,,0.057,4610283.0,13486803.0,12.08,10588230.0,
2023 Q3,United States,East,Pittsburgh,Industrial,,0.047,1246128.0,2604144.0,8.62,1364080.0,
2023 Q3,United States,East,Suburban Maryland,Industrial,,0.047,545858.0,2668017.0,13.13,1806457.0,
2023 Q3,United States,East,Total,Industrial,,0.049,41013627.0,91579962.0,11.23,80036629.0,
2023 Q3,United States,Midwest,Chicago,Industrial,1244700000.0,0.038,16367917.0,23298663.0,6.47,26721447.0,
2023 Q3,United States,Midwest,Cincinnati,Industrial,,0.047,2284768.0,4302180.0,6.34,8319597.0,
2023 Q3,United States,Midwest,Cleveland,Industrial,,0.025,531022.0,2703382.0,5.87,937000.0,
2023 Q3,United States,Midwest,Columbus,Industrial,,0.058,6529682.0,7359417.0,6.19,12739656.0,
2023 Q3,United States,Midwest,Detroit,Industrial,,0.023,1025687.0,4280768.0,7.76,2832114.0,
2023 Q3,United States,Midwest,Indianapolis,Industrial,353300000.0,0.086,10341704.0,7185483.0,5.98,28399751.0,
2023 Q3,United States,Midwest,Kansas City,Industrial,,0.03,6510102.0,6387110.0,5.29,8727018.0,
2023 Q3,United States,Midwest,Milwaukee,Industrial,,0.039,3341177.0,6827512.0,5.26,8573446.0,
2023 Q3,United States,Midwest,Minneapolis-St. Paul,Industrial,,0.038,3832750.0,5054780.0,9.23,6329728.0,
2023 Q3,United States,Midwest,St. Louis,Industrial,,0.043,-1644721.0,1479865.0,5.5,1633703.0,
2023 Q3,United States,Midwest,Total,Industrial,,0.041,49120088.0,68879160.0,6.42,105213460.0,
2023 Q3,United States,South,Atlanta,Industrial,720200000.0,0.058,9343007.0,28825503.0,7.31,24336204.0,
2023 Q3,United States,South,Austin,Industrial,,0.068,3666799.0,16692640.0,12.04,7459545.0,
2023 Q3,United States,South,Dallas-Ft. Worth,Industrial,960300000.0,0.068,22245544.0,46920493.0,7.18,45792318.0,
2023 Q3,United States,South,El Paso,Industrial,,0.033,2646085.0,3945402.0,8.93,3807596.0,
2023 Q3,United States,South,Ft. Lauderdale,Industrial,,0.031,784566.0,1203622.0,15.45,103300.0,
2023 Q3,United States,South,Houston,Industrial,619700000.0,0.054,15604923.0,15618568.0,8.37,25678326.0,
2023 Q3,United States,South,Jacksonville,Industrial,,0.043,2958299.0,5729739.0,6.96,4346145.0,
2023 Q3,United States,South,Memphis,Industrial,,0.064,3366166.0,1468565.0,4.77,8117030.0,
2023 Q3,United States,South,Miami,Industrial,,0.036,2440323.0,9653317.0,15.0,4087558.0,
2023 Q3,United States,South,Nashville,Industrial,217600000.0,0.037,8545462.0,10694018.0,7.73,8221440.0,
2023 Q3,United States,South,Orlando,Industrial,,0.06,3433914.0,5985469.0,10.73,7799154.0,
2023 Q3,United States,South,Palm Beach,Industrial,,0.044,246232.0,1699319.0,15.4,1082812.0,
2023 Q3,United States,South,San Antonio,Industrial,,0.061,3174538.0,5709511.0,7.22,5399725.0,
2023 Q3,United States,South,Savannah,Industrial,115600000.0,0.076,9122986.0,15349793.0,6.26,15074339.0,
2023 Q3,United States,South,Tampa,Industrial,,0.039,3421074.0,4880219.0,9.03,2888406.0,
2023 Q3,United States,South,Total,Industrial,,0.056,90999918.0,174376178.0,8.02,164193898.0,
2023 Q3,United States,West,Central Valley CA,Industrial,,0.065,2354757.0,6014239.0,8.84,,
2023 Q3,United States,West,Denver,Industrial,,0.073,2701030.0,8932686.0,8.93,3973362.0,
2023 Q3,United States,West,Inland Empire,Industrial,,0.035,2834140.0,29190802.0,18.0,20008923.0,
2023 Q3,United States,West,Las Vegas,Industrial,,0.028,5008042.0,19771126.0,13.5,7242007.0,
2023 Q3,United States,West,Los Angeles,Industrial,,0.018,-5764818.0,9517336.0,18.24,1853783.0,
2023 Q3,United States,West,Oakland,Industrial,,0.035,-303161.0,1099367.0,15.89,1246058.0,
2023 Q3,United States,West,Orange County,Industrial,,0.01,803728.0,1741459.0,21.0,1367739.0,
2023 Q3,United States,West,Phoenix,Industrial,401800000.0,0.062,10466062.0,40341183.0,13.97,23215668.0,
2023 Q3,United States,West,Portland,Industrial,,0.032,-1157703.0,3097317.0,12.34,1727453.0,
2023 Q3,United States,West,Reno,Industrial,,0.041,3573958.0,2824124.0,10.46,6436924.0,
2023 Q3,United States,West,Sacramento,Industrial,,0.033,17501.0,1561502.0,9.72,1628808.0,
2023 Q3,United States,West,Salt Lake City,Industrial,,0.046,283551.0,7321974.0,9.37,3989800.0,
2023 Q3,United States,West,San Diego,Industrial,,0.037,-1352413.0,3022187.0,17.76,1427524.0,
2023 Q3,United States,West,San Francisco Peninsula,Industrial,,0.034,-533014.0,0.0,22.26,0.0,
2023 Q3,United States,West,San Jose,Industrial,,0.024,-486005.0,1247199.0,18.09,50727.0,
2023 Q3,United States,West,Seattle,Industrial,,0.059,195776.0,8330778.0,14.4,5525400.0,
2023 Q3,United States,West,Tucson,Industrial,,0.059,154628.0,274889.0,10.2,1518152.0,
2023 Q3,United States,West,Walnut Creek/I-680 Corridor,Industrial,,0.055,-1016842.0,0.0,18.87,98430.0,
2023 Q3,United States,West,Total,Industrial,,0.037,17779217.0,144288168.0,14.09,84717421.0,
2023 Q3,United States,U.S.,Total,Industrial,,0.042,200000000.0,479000000.0,10.16,450000000.0,
