Period,Market,primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
2024 Q2,San Antonio,CBD,,Class A,,,,,,,
2024 Q2,San Antonio,CBD,,Class B,366955.0,0.169,,,12.0,,
2024 Q2,San Antonio,North Central,,,13042276.0,0.083,53460.0,,10.96,689215.0,
2024 Q2,San Antonio,North Central,,Class A,1844502.0,0.43,35700.0,,9.63,689215.0,
2024 Q2,San Antonio,North Central,,Class B,6202283.0,0.034,20083.0,,12.39,,
2024 Q2,San Antonio,Northeast,,,80572221.0,0.106,183762.0,4169928.0,7.3,733865.0,
2024 Q2,San Antonio,Northeast,,Class A,34872121.0,0.19,108968.0,3565468.0,7.31,733865.0,
2024 Q2,San Antonio,Northeast,,Class B,24104937.0,0.054,-128.0,565808.0,6.57,,
2024 Q2,San Antonio,Northwest,,,16684810.0,0.061,68146.0,,11.77,,
2024 Q2,San Antonio,Northwest,,Class A,1415859.0,0.388,110683.0,,10.31,,
2024 Q2,San Antonio,Northwest,,Class B,7576071.0,0.035,-56061.0,,14.1,,
2024 Q2,San Antonio,South,,,26709692.0,0.043,116810.0,720000.0,6.75,150212.0,
2024 Q2,San Antonio,South,,Class A,9847010.0,0.032,158667.0,720000.0,16.77,150212.0,
2024 Q2,San Antonio,South,,Class B,10380531.0,0.031,9793.0,,5.53,,
2024 Q2,San Antonio,San Antonio Total,,,139160910.0,0.086,422178.0,4889928.0,8.11,1573292.0,
2024 Q2,San Antonio,San Antonio Total,,Class A,47979492.0,0.173,378318.0,4285468.0,7.83,1573292.0,
2024 Q2,San Antonio,San Antonio Total,,Class B,48630777.0,0.044,-26313.0,565808.0,8.82,,
2024 Q2,Savannah,Savannah Market,,Overall,141527637.0,0.094,2608215.0,14421189.0,7.2,5244672.0,
2024 Q2,Tampa,Hillsborough County,East Hillsborough,,83227114.0,0.051,50501.0,3421840.0,10.51,,
2024 Q2,Tampa,Hillsborough County,Tampa CBD,,8782663.0,0.037,-73224.0,0.0,12.25,,
2024 Q2,Tampa,Hillsborough County,Northeast,,2245043.0,0.001,5885.0,465388.0,12.12,,
2024 Q2,Tampa,Hillsborough County,East Tampa,,49708396.0,0.041,-240588.0,1089865.0,11.85,,
2024 Q2,Tampa,Hillsborough County,Plant City,,18581145.0,0.067,358428.0,1568207.0,6.92,,
2024 Q2,Tampa,Hillsborough County,Southeast,,3909867.0,0.166,0.0,298380.0,9.65,,
2024 Q2,Tampa,Hillsborough County,West Hillsborough,,20866439.0,0.038,105784.0,0.0,12.96,,
2024 Q2,Tampa,Hillsborough County,Westshore,,3566463.0,0.011,-20872.0,0.0,16.86,,
2024 Q2,Tampa,Hillsborough County,Airport,,13425190.0,0.049,153443.0,0.0,12.81,,
2024 Q2,Tampa,Hillsborough County,Southwest Tampa,,1855684.0,0.046,-23787.0,0.0,,,
2024 Q2,Tampa,Hillsborough County,Northwest Tampa,,2019102.0,0.01,-3000.0,0.0,18.0,,
2024 Q2,Tampa,Hillsborough County,,,104093553.0,0.049,156285.0,3421840.0,10.97,,
2024 Q2,Tampa,Pinellas County,South Pinellas,,8547872.0,0.085,-97944.0,0.0,9.74,,
2024 Q2,Tampa,Pinellas County,Mid Pinellas/Gateway,,29976750.0,0.029,930.0,225059.0,10.85,,
2024 Q2,Tampa,Pinellas County,North Pinellas,,6539261.0,0.022,-13512.0,0.0,10.57,,
2024 Q2,Tampa,Pinellas County,,,45063883.0,0.039,-110526.0,225059.0,10.42,,
2024 Q2,Tampa,Pasco County,,,13533848.0,0.162,-31552.0,0.0,11.52,,
2024 Q2,Tampa,Tampa Total,,,162691284.0,0.055,14207.0,3646899.0,10.89,,
2024 Q2,Tulsa,Bartlesville,,Industrial,,0.071,-11200.0,,6.73,,
2024 Q2,Tulsa,CBD,,Industrial,,0.042,53424.0,,6.6,,
2024 Q2,Tulsa,East,,Industrial,,0.012,-30476.0,,7.04,,
2024 Q2,Tulsa,Mayes County,,Industrial,,0.016,-15500.0,,5.1,,
2024 Q2,Tulsa,Midtown,,Industrial,,0.06,60155.0,,6.89,,
2024 Q2,Tulsa,Muskogee County,,Industrial,,0.038,24400.0,,3.8,,
2024 Q2,Tulsa,North Central,,Industrial,,0.032,-14668.0,,6.42,,
2024 Q2,Tulsa,Northeast,,Industrial,,0.045,92187.0,,6.73,393089.0,
2024 Q2,Tulsa,Northwest,,Industrial,,0.023,,5.86,,,
2024 Q2,Tulsa,South,,Industrial,,0.016,-25747.0,,8.34,,
2024 Q2,Tulsa,South Central,,Industrial,,0.041,-142548.0,,6.95,,
2024 Q2,Tulsa,Southeast,,Industrial,,0.009,89115.0,,7.59,23000.0,
2024 Q2,Tulsa,Southwest,,Industrial,,,,7.68,,,
2024 Q2,Tulsa,Outlying Market Area,,Industrial,,0.026,47224.0,,6.02,,
2024 Q2,Tulsa,Tulsa Total,,Industrial,,0.027,157366.0,54921.0,6.55,416089.0,
2024 Q2,United States,East,Baltimore,Industrial,,0.076,1026243.0,3197405.0,10.79,1852069.0,
2024 Q2,United States,East,Boston,Industrial,,0.06,-1934149.0,2412388.0,5.24,2223799.0,
2024 Q2,United States,East,Central New Jersey,Industrial,,0.056,-472492.0,5455380.0,17.32,4247765.0,
2024 Q2,United States,East,Charleston,Industrial,,0.115,920669.0,2701725.0,7.48,7888549.0,
2024 Q2,United States,East,Charlotte,Industrial,,0.073,2762821.0,10896569.0,7.62,9734871.0,
2024 Q2,United States,East,Greensboro/Winston-Salem,Industrial,,0.069,583802.0,2435162.0,6.5,971817.0,
2024 Q2,United States,East,Greenville,Industrial,,0.1,1853681.0,6977365.0,5.77,5508413.0,
2024 Q2,United States,East,Hartford,Industrial,,0.043,1672192.0,250240.0,7.41,2686050.0,
2024 Q2,United States,East,Louisville,Industrial,,0.043,1460320.0,2292103.0,6.05,1675658.0,
2024 Q2,United States,East,Northern New Jersey,Industrial,,0.045,1533468.0,4735712.0,19.91,1223240.0,
2024 Q2,United States,East,Northern Virginia,Industrial,,0.047,208682.0,578377.0,16.46,91172.0,
2024 Q2,United States,East,PA I-78/81 Corridor,Industrial,531000000.0,0.067,2869791.0,8738780.0,9.15,4076566.0,
2024 Q2,United States,East,Philadelphia,Industrial,,0.082,606411.0,12220123.0,12.18,2356572.0,
2024 Q2,United States,East,Pittsburgh,Industrial,,0.044,334026.0,443815.0,9.24,590220.0,
2024 Q2,United States,East,Raleigh-Durham,Industrial,,0.061,1503772.0,2895225.0,10.88,2067277.0,
2024 Q2,United States,East,Suburban Maryland,Industrial,,0.052,390311.0,3131348.0,13.4,218877.0,
2024 Q2,United States,East,Total,Industrial,,0.065,15319548.0,69361717.0,10.96,47412915.0,
2024 Q2,United States,Midwest,Chicago,Industrial,1266100000.0,0.044,7021166.0,11768068.0,6.77,8249302.0,
2024 Q2,United States,Midwest,Cincinnati,Industrial,,0.059,281130.0,895630.0,6.27,1200922.0,
2024 Q2,United States,Midwest,Cleveland,Industrial,,0.029,585271.0,1198200.0,5.63,305000.0,
2024 Q2,United States,Midwest,Columbus,Industrial,315900000.0,0.066,3089945.0,4401431.0,6.26,4039490.0,
2024 Q2,United States,Midwest,Detroit,Industrial,,0.025,1973287.0,1489041.0,7.41,2706621.0,
2024 Q2,United States,Midwest,Indianapolis,Industrial,,0.106,653758.0,2506953.0,5.86,4031558.0,
2024 Q2,United States,Midwest,Kansas City,Industrial,,0.047,1671432.0,4460351.0,5.67,3364394.0,
2024 Q2,United States,Midwest,Milwaukee,Industrial,,0.058,1782278.0,2143437.0,5.23,4495873.0,
2024 Q2,United States,Midwest,Minneapolis-St. Paul,Industrial,,0.039,2509453.0,2687309.0,9.23,2067597.0,
2024 Q2,United States,Midwest,St. Louis,Industrial,,0.048,1307359.0,2822735.0,5.6,1171413.0,
2024 Q2,United States,Midwest,Total,Industrial,,0.049,20875079.0,34373155.0,6.39,31632170.0,
2024 Q2,United States,South,Atlanta,Industrial,741700000.0,0.078,6924709.0,14146231.0,7.46,9169238.0,
2024 Q2,United States,South,Austin,Industrial,124000000.0,0.11,4182262.0,14731998.0,12.67,7430124.0,
2024 Q2,United States,South,Dallas-Ft. Worth,Industrial,1006800000.0,0.098,10955191.0,14308003.0,8.75,23185672.0,
2024 Q2,United States,South,El Paso,Industrial,,0.057,1478119.0,4862192.0,9.25,3102022.0,
2024 Q2,United States,South,Ft. Lauderdale,Industrial,,0.043,627441.0,398940.0,15.87,186105.0,
2024 Q2,United States,South,Houston,Industrial,633000000.0,0.062,10132245.0,11161056.0,9.01,10471369.0,
2024 Q2,United States,South,Jacksonville,Industrial,,0.048,1419988.0,4545155.0,7.92,1549130.0,
2024 Q2,United States,South,Memphis,Industrial,,0.065,204656.0,,4.61,,
2024 Q2,United States,South,Miami,Industrial,,0.05,1080882.0,5031812.0,15.46,4047895.0,
2024 Q2,United States,South,Nashville,Industrial,,0.029,2365798.0,5517264.0,8.7,1301589.0,
2024 Q2,United States,South,Orlando,Industrial,,0.082,1158886.0,4252868.0,8.87,3639263.0,
2024 Q2,United States,South,Palm Beach,Industrial,,0.062,97627.0,619149.0,15.9,991405.0,
2024 Q2,United States,South,San Antonio,Industrial,,0.086,774837.0,4889928.0,8.11,2090597.0,
2024 Q2,United States,South,Savannah,Industrial,141400000.0,0.088,6116551.0,10589807.0,7.27,8098831.0,
2024 Q2,United States,South,Tampa,Industrial,,0.055,1172779.0,3646899.0,10.89,3929202.0,
2024 Q2,United States,South,Total,Industrial,,0.074,48691971.0,98701302.0,10.05,79192442.0,
2024 Q2,United States,West,Central Valley CA,Industrial,,0.071,607263.0,5469681.0,8.91,1015791.0,
2024 Q2,United States,West,Denver,Industrial,,0.083,874749.0,4650934.0,9.34,2720946.0,
2024 Q2,United States,West,Inland Empire,Industrial,659400000.0,0.068,2832045.0,13222908.0,16.07,15241863.0,
2024 Q2,United States,West,Las Vegas,Industrial,,0.068,2146837.0,10449315.0,13.78,8170976.0,
2024 Q2,United States,West,Los Angeles,Industrial,,0.034,-7687628.0,6720231.0,18.54,3175523.0,
2024 Q2,United States,West,Oakland,Industrial,,0.059,-2482309.0,781870.0,15.9,722059.0,
2024 Q2,United States,West,Orange County,Industrial,,0.021,-964609.0,1731833.0,21.17,934552.0,
2024 Q2,United States,West,Phoenix,Industrial,427100000.0,0.101,7814993.0,25226150.0,13.9,20886963.0,
2024 Q2,United States,West,Portland,Industrial,,0.051,-1404476.0,3161244.0,12.23,1156016.0,
2024 Q2,United States,West,Reno,Industrial,,0.09,-1016787.0,933437.0,10.38,2918222.0,
2024 Q2,United States,West,Sacramento,Industrial,,0.048,962413.0,158373.0,9.96,1522585.0,
2024 Q2,United States,West,Salt Lake City,Industrial,,0.054,2502641.0,3967964.0,9.64,2364429.0,
2024 Q2,United States,West,San Diego,Industrial,,0.052,-947400.0,2705810.0,18.17,1234649.0,
2024 Q2,United States,West,San Francisco Peninsula,Industrial,,0.053,-611376.0,0.0,21.7,22000.0,
2024 Q2,United States,West,San Jose,Industrial,,0.032,-796515.0,2751946.0,20.4,,
2024 Q2,United States,West,Seattle,Industrial,,0.078,-1047451.0,5424260.0,14.49,3316358.0,
2024 Q2,United States,West,Tucson,Industrial,,0.053,140608.0,2140900.0,10.8,,
2024 Q2,United States,West,Walnut Creek/I-680 Corridor,Industrial,,0.056,-18844.0,0.0,18.38,,
2024 Q2,United States,West,Total,Industrial,,0.059,904154.0,89496856.0,14.65,65402932.0,
2024 Q2,United States,U.S.,Total,Industrial,,0.056,66000000.0,291900000.0,11.01,237000000.0,
