Period,Market,primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
2022 Q4,Memphis,Fayette County,,Bulk Warehouse,5107618.0,0.0,0.0,2000000.0,,,
2022 Q4,Memphis,Marshall County,,Bulk Warehouse,19916784.0,0.082,0.0,1893028.0,4.5,,
2022 Q4,Memphis,Northeast,,Bulk Warehouse,3876616.0,0.007,0.0,,6.19,,
2022 Q4,Memphis,Northwest,,Bulk Warehouse,18208419.0,0.034,0.0,,1.75,,
2022 Q4,Memphis,Southeast,,Bulk Warehouse,68714914.0,0.042,130000.0,2433000.0,4.54,,
2022 Q4,Memphis,Southwest,,Bulk Warehouse,16258206.0,0.02,311564.0,,3.0,,
2022 Q4,Memphis,Memphis MSA,,Bulk Warehouse,192785772.0,0.053,1081638.0,9663631.0,4.32,,
2022 Q4,Milwaukee,Kenosha,,Industrial,43719450.0,0.039,1292464.0,3692047.0,4.5,1603758.0,
2022 Q4,Milwaukee,Milwaukee Downtown,,Industrial,11827396.0,0.052,0.0,,4.3,,
2022 Q4,Milwaukee,Milwaukee North Central,,Industrial,12238782.0,0.054,-53000.0,,4.9,,
2022 Q4,Milwaukee,Milwaukee North Shore,,Industrial,5743081.0,0.062,0.0,,4.0,,
2022 Q4,Milwaukee,Milwaukee Northwest,,Industrial,24211261.0,0.014,57678.0,,4.3,,
2022 Q4,Milwaukee,Milwaukee South,,Industrial,33748657.0,0.048,171828.0,1022483.0,5.1,738862.0,
2022 Q4,Milwaukee,Milwaukee South Central,,Industrial,13248678.0,0.064,-556610.0,,5.5,,
2022 Q4,Milwaukee,Milwaukee West,,Industrial,13927885.0,0.036,51340.0,,4.6,,
2022 Q4,Milwaukee,Ozaukee,,Industrial,12099902.0,0.024,9376.0,36843.0,4.8,,
2022 Q4,Milwaukee,Racine,,Industrial,31271623.0,0.026,98991.0,1408384.0,5.2,573587.0,
2022 Q4,Milwaukee,Sheboygan,,Industrial,18810566.0,0.008,0.0,276000.0,5.5,,
2022 Q4,Milwaukee,Walworth,,Industrial,11474824.0,0.006,70500.0,1576.0,3.8,,
2022 Q4,Milwaukee,Washington,,Industrial,22290990.0,0.012,359182.0,,5.02,436862.0,
2022 Q4,Milwaukee,Waukesha Northeast,,Industrial,22409862.0,0.002,72808.0,,6.6,,
2022 Q4,Milwaukee,Waukesha Northwest,,Industrial,24211261.0,0.023,123690.0,,5.7,150002.0,
2022 Q4,Milwaukee,Waukesha Southeast,,Industrial,15814851.0,0.011,-4800.0,660324.0,7.4,,
2022 Q4,Milwaukee,Waukesha Southwest,,Industrial,17350862.0,0.001,4347.0,,6.5,,
2022 Q4,Milwaukee,TOTAL,,Industrial,332227342.0,0.026,1697794.0,7909732.0,4.9,3457445.0,
2022 Q4,Minneapolis,East,,Industrial,20878160.0,0.051,165648.0,1837660.0,6.38,776070.0,
2022 Q4,Minneapolis,Northwest,,Industrial,78489845.0,0.035,706333.0,2949680.0,6.96,1033371.0,
2022 Q4,Minneapolis,Southwest,,Industrial,70987275.0,0.04,11067.0,960416.0,6.84,133000.0,
2022 Q4,Minneapolis,South Central,,Industrial,54056085.0,0.022,722139.0,874542.0,7.76,1056180.0,
2022 Q4,Minneapolis,North Central,,Industrial,54417769.0,0.028,293638.0,141000.0,6.49,594600.0,
2022 Q4,Minneapolis,Minneapolis,,Industrial,25455292.0,0.017,-58885.0,0.0,5.79,,
2022 Q4,Minneapolis,St Paul,,Industrial,15896717.0,0.009,31737.0,0.0,8.64,,
2022 Q4,Minneapolis,Midway,,Industrial,30591694.0,0.021,-227869.0,0.0,6.94,,
2022 Q4,Minneapolis,Metro Overall,,Industrial,350772837.0,0.03,1643808.0,6763298.0,6.88,3593221.0,
2022 Q4,Napa Solano,American Canyon,,Warehouse/Distribution,8195570.0,0.0,0.0,,0.85,,
2022 Q4,Napa Solano,Benicia,,Warehouse/Distribution,6887171.0,0.005,0.0,,0.85,,
2022 Q4,Napa Solano,Fairfield,,Warehouse/Distribution,12262307.0,0.022,-45054.0,,0.85,,
2022 Q4,Napa Solano,Napa,,Warehouse/Distribution,5890638.0,0.018,-1400.0,,1.0,,
2022 Q4,Napa Solano,Vacaville,,Warehouse/Distribution,6497893.0,0.033,-37489.0,,0.85,,
2022 Q4,Napa Solano,Vallejo,,Warehouse/Distribution,2329493.0,0.003,0.0,,0.7,,
2022 Q4,Napa Solano,Napa-Solano Ind. Market,,Warehouse/Distribution,42063072.0,0.015,-83943.0,,0.85,,
2022 Q4,New York City,Bronx,,Industrial,23967142.0,0.093,-162914.0,1200000.0,27.83,,380441.0
2022 Q4,New York City,Brooklyn,,Industrial,66216774.0,0.065,214048.0,2200000.0,22.96,,646799.0
2022 Q4,New York City,Queens,,Industrial,62313745.0,0.067,563263.0,2200000.0,24.39,,459930.0
2022 Q4,New York City,Staten Island,,Industrial,6164962.0,0.011,-8852.0,0.0,,44052.0,
2022 Q4,New York City,Total,,Industrial,158662623.0,0.068,605545.0,5600000.0,25.06,,1531222.0
2022 Q4,Northern Virginia,City of Alexandria,,Warehouse,3695838.0,0.046,-102160.0,,12.42,,
2022 Q4,Northern Virginia,Arlington County,,Warehouse,730908.0,,,,,,
2022 Q4,Northern Virginia,Fairfax County,,Warehouse,19508088.0,0.031,-72935.0,,14.04,,
2022 Q4,Northern Virginia,Loudoun County,,Warehouse,13626151.0,0.028,-39428.0,76275.0,14.38,,
2022 Q4,Northern Virginia,Prince William County,,Warehouse,10660768.0,0.015,-12882.0,718956.0,13.25,,
2022 Q4,Northern Virginia,Total,,Warehouse,48221753.0,0.027,-227405.0,795231.0,13.44,,
2022 Q4,Oakland,Richmond,,Warehouse,7547303.0,0.07,3284.0,,1.3,,
2022 Q4,Oakland,Berkeley,,Warehouse,1848170.0,0.0,0.0,,1.75,,
2022 Q4,Oakland,Emeryville,,Warehouse,1653294.0,0.0,0.0,,1.75,,
2022 Q4,Oakland,Oakland,,Warehouse,26150571.0,0.038,272921.0,,1.35,,
2022 Q4,Oakland,Alameda,,Warehouse,3464769.0,0.002,0.0,,1.5,,
2022 Q4,Oakland,San Leandro,,Warehouse,14942351.0,0.018,-3571.0,,1.35,,
2022 Q4,Oakland,San Lorenzo,,Warehouse,363818.0,0.031,0.0,,1.1,,
2022 Q4,Oakland,Hayward,,Warehouse,26525310.0,0.024,33339.0,,1.35,,
2022 Q4,Oakland,Union City,,Warehouse,9854458.0,0.007,-14696.0,,1.35,,
2022 Q4,Oakland,Oakland Industrial Market,,Warehouse,92264044.0,0.027,291277.0,,1.34,,
2022 Q4,Omaha,Council Bluffs,,Industrial,5986856.0,0.017,-39794.0,538624.0,7.2,0.0,
2022 Q4,Omaha,Northeast,,Industrial,10343605.0,0.012,-9557.0,150000.0,4.28,0.0,
2022 Q4,Omaha,Northwest,,Industrial,6571541.0,0.017,166520.0,30800.0,7.79,22000.0,
2022 Q4,Omaha,Sarpy East,,Industrial,1831878.0,0.015,0.0,0.0,,0.0,
2022 Q4,Omaha,Sarpy West,,Industrial,20594531.0,0.007,15452.0,1362306.0,8.12,0.0,
2022 Q4,Omaha,South Central,,Industrial,20386927.0,0.01,33443.0,0.0,7.12,10500.0,
2022 Q4,Omaha,Southeast,,Industrial,8152122.0,0.014,-1882.0,0.0,5.88,0.0,
2022 Q4,Omaha,Southwest,,Industrial,8777039.0,0.008,-3012.0,0.0,9.84,0.0,
2022 Q4,Omaha,TOTAL OMAHA,,Industrial,82666499.0,0.011,161170.0,2081730.0,7.36,32500.0,
2022 Q4,Pittsburgh,Beaver County,,Warehouse/Manufacturing,11301314.0,0.053,,,5.26,,
2022 Q4,Pittsburgh,Butler County,,Warehouse/Manufacturing,8490212.0,0.041,,,4.21,,
2022 Q4,Pittsburgh,City of Pittsburgh,,Warehouse/Manufacturing,14344317.0,0.021,,,7.56,,
2022 Q4,Pittsburgh,Cranberry,,Warehouse/Manufacturing,7274227.0,0.001,,,7.57,,
2022 Q4,Pittsburgh,East,,Warehouse/Manufacturing,8908740.0,0.127,,,5.12,,
2022 Q4,Pittsburgh,Northeast,,Warehouse/Manufacturing,10978447.0,0.005,,,7.7,,
2022 Q4,Pittsburgh,Northwest,,Warehouse/Manufacturing,5994888.0,0.013,,,6.23,,
2022 Q4,Pittsburgh,South,,Warehouse/Manufacturing,9941551.0,0.01,,,5.78,,
2022 Q4,Pittsburgh,Washington County,,Warehouse/Manufacturing,12024034.0,0.035,,,7.16,,
2022 Q4,Pittsburgh,West,,Warehouse/Manufacturing,18859188.0,0.015,,,7.53,,
2022 Q4,Pittsburgh,Westmoreland County,,Warehouse/Manufacturing,23744708.0,0.06,,,5.57,,
2022 Q4,Polk County,Polk East,,Warehouse/Distribution,14761850.0,0.004,-13265.0,2113599.0,6.6,,
2022 Q4,Polk County,Polk West,,Warehouse/Distribution,34052141.0,0.058,757154.0,1427820.0,6.17,,
2022 Q4,Polk County,Polk County Total,,Warehouse/Distribution,48813991.0,0.041,743889.0,3541419.0,6.22,,
2022 Q4,Portland,Northeast,,Industrial,49598255.0,0.031,437430.0,489700.0,0.75,,
2022 Q4,Portland,Northwest,,Industrial,39247791.0,0.021,470597.0,293480.0,0.75,,
2022 Q4,Portland,Southeast,,Industrial,31312102.0,0.024,-20905.0,,0.7,,
2022 Q4,Portland,Southwest,,Industrial,38988811.0,0.02,243398.0,714980.0,0.8,,
2022 Q4,Portland,Sunset Corridor,,Industrial,32670723.0,0.022,106857.0,,0.73,,
2022 Q4,Portland,Clark County,,Industrial,26340361.0,0.016,140716.0,957895.0,0.75,,
2022 Q4,Portland,Total,,Industrial,218158043.0,0.023,1378093.0,2456055.0,,,
2022 Q4,Portland,Northeast,,Business Park,22841222.0,0.034,426852.0,,0.75,,
2022 Q4,Portland,Northwest,,Business Park,10747786.0,0.04,218139.0,,0.75,,
2022 Q4,Portland,Southeast,,Business Park,7646262.0,0.003,3881.0,,0.7,,
2022 Q4,Portland,Southwest,,Business Park,17963741.0,0.039,143340.0,435107.0,0.8,,
2022 Q4,Portland,Sunset Corridor,,Business Park,9654902.0,0.042,47357.0,,0.73,,
2022 Q4,Portland,Clark County,,Business Park,11501206.0,0.012,-25895.0,664653.0,0.75,,
2022 Q4,Portland,Total,,Business Park,80355119.0,0.031,813674.0,1099760.0,,,
2022 Q4,Puget Sound,Seattle Close-in,Downtown/Lk Union,Industrial,2252303.0,0.139,-18000.0,0.0,,,
2022 Q4,Puget Sound,Seattle Close-in,North Seattle/Interbay,Industrial,6902389.0,0.097,-104556.0,0.0,,,
2022 Q4,Puget Sound,Seattle Close-in,East Seattle/Capitol Hill/Rainier Valley,Industrial,1922754.0,0.117,0.0,0.0,,,
2022 Q4,Puget Sound,Seattle Close-in,South Seattle/West Seattle,Industrial,39529004.0,0.037,119960.0,228207.0,,,
2022 Q4,Puget Sound,Seattle Close-in,,Industrial,50606450.0,0.053,-2596.0,917255.0,1.42,,
2022 Q4,Puget Sound,Kent Valley,SeaTac,Industrial,6021671.0,0.006,3781.0,0.0,,,
2022 Q4,Puget Sound,Kent Valley,Tukwila,Industrial,12161553.0,0.078,-111114.0,30000.0,,,
2022 Q4,Puget Sound,Kent Valley,Renton,Industrial,16194753.0,0.025,117704.0,0.0,,,
2022 Q4,Puget Sound,Kent Valley,Kent,Industrial,47606504.0,0.046,64443.0,1190071.0,,,
2022 Q4,Puget Sound,Kent Valley,Auburn,Industrial,27708163.0,0.02,78325.0,270962.0,,,
2022 Q4,Puget Sound,Kent Valley,Federal Way,Industrial,1593185.0,0.074,5013.0,1507581.0,,,
2022 Q4,Puget Sound,Kent Valley,Sumner,Industrial,19364753.0,0.036,129128.0,0.0,,,
2022 Q4,Puget Sound,Kent Valley,,Industrial,130650582.0,0.038,287280.0,2918387.0,0.95,,
2022 Q4,Puget Sound,Tacoma/Fife,Port of Tacoma,Industrial,12623729.0,0.009,106765.0,0.0,,,
2022 Q4,Puget Sound,Tacoma/Fife,Tacoma West,Industrial,6075709.0,0.031,21307.0,405583.0,,,
2022 Q4,Puget Sound,Tacoma/Fife,Fife,Industrial,13231030.0,0.017,-65955.0,27200.0,,,
2022 Q4,Puget Sound,Tacoma/Fife,Puyallup,Industrial,7585758.0,0.005,137971.0,433690.0,,,
2022 Q4,Puget Sound,Tacoma/Fife,Frederickson,Industrial,10520100.0,0.063,0.0,3568922.0,,,
2022 Q4,Puget Sound,Tacoma/Fife,Lakewood,Industrial,6823986.0,0.044,12536.0,172650.0,,,
2022 Q4,Puget Sound,Tacoma/Fife,DuPont,Industrial,4635287.0,0.007,0.0,0.0,,,
2022 Q4,Puget Sound,Tacoma/Fife,Gig Harbor,Industrial,757586.0,0.182,21600.0,0.0,,,
2022 Q4,Puget Sound,Tacoma/Fife,,Industrial,62253185.0,0.028,234224.0,4608045.0,0.87,,
2022 Q4,Puget Sound,Eastside,Bellevue,Industrial,2030527.0,0.017,-3206.0,0.0,,,
2022 Q4,Puget Sound,Eastside,I-90 Corridor,Industrial,2589511.0,0.027,66.0,0.0,,,
2022 Q4,Puget Sound,Eastside,Kirkland/Totem Lake,Industrial,2443603.0,0.041,-6724.0,0.0,,,
2022 Q4,Puget Sound,Eastside,Overlake,Industrial,744253.0,0.058,-7513.0,0.0,,,
2022 Q4,Puget Sound,Eastside,Marymoor,Industrial,3599283.0,0.015,81665.0,73485.0,,,
2022 Q4,Puget Sound,Eastside,Willows,Industrial,3831488.0,0.053,-5795.0,0.0,,,
2022 Q4,Puget Sound,Eastside,Bothell,Industrial,3693624.0,0.132,-51135.0,0.0,,,
2022 Q4,Puget Sound,Eastside,Woodinville/Maltby,Industrial,6886356.0,0.024,54688.0,0.0,,,
2022 Q4,Puget Sound,Eastside,,Industrial,25818645.0,0.045,62046.0,73485.0,1.87,,
2022 Q4,Puget Sound,Northend,Lynnwood/Edmonds/Mtlk Terrace,Industrial,2600648.0,0.018,-26610.0,0.0,,,
2022 Q4,Puget Sound,Northend,Monroe,Industrial,1915956.0,0.014,2822.0,127000.0,,,
2022 Q4,Puget Sound,Northend,Mukilteo,Industrial,2922550.0,0.076,29885.0,58221.0,,,
2022 Q4,Puget Sound,Northend,Everett,Industrial,9981698.0,0.043,-42630.0,485683.0,,,
2022 Q4,Puget Sound,Northend,No. Snohomish,Industrial,4247173.0,0.082,151204.0,960431.0,,,
2022 Q4,Puget Sound,Northend,,Industrial,21668025.0,0.05,114671.0,1631335.0,1.03,,
2022 Q4,Puget Sound,Thurston County,Lacey,Industrial,11846566.0,0.033,-660.0,221656.0,,,
2022 Q4,Puget Sound,Thurston County,Olympia,Industrial,980794.0,0.0,0.0,0.0,,,
2022 Q4,Puget Sound,Thurston County,Tumwater,Industrial,4178268.0,0.006,1158700.0,461345.0,,,
2022 Q4,Puget Sound,Thurston County,Outlying Thurston,Industrial,77250.0,0.0,0.0,0.0,,,
2022 Q4,Puget Sound,Thurston County,,Industrial,17082878.0,0.024,1158040.0,683001.0,0.65,,
2022 Q4,Puget Sound,Lewis County,,Industrial,5638167.0,0.0,0.0,224884.0,0.45,,
2022 Q4,Puget Sound,Puget Sound (3-county),,Whse/Bus Pk/Manuf,280254511.0,0.037,716086.0,10148507.0,1.05,,
2022 Q4,Puget Sound,Puget Sound (3-county),,Flex,10742376.0,0.121,-20461.0,0.0,1.96,,
2022 Q4,Puget Sound,Puget Sound (3-county),,Total,290996887.0,0.04,695625.0,10148507.0,1.15,,
2022 Q4,Puget Sound,Five-County Total,,Total,313717932.0,0.038,1853665.0,11056392.0,1.11,,
2022 Q4,Raleigh Durham,West Raleigh,,Warehouse,1058824.0,,,,,,12.5
2022 Q4,Raleigh Durham,US 70/Glenwood Ave,,Warehouse,1213644.0,0.006,-7500.0,120120.0,,,
2022 Q4,Raleigh Durham,Six Forks Road/Falls,,Warehouse,2463728.0,0.037,-21960.0,,,,
2022 Q4,Raleigh Durham,US 1/Capital Blvd,,Warehouse,3956053.0,0.011,33330.0,,12.89,,
2022 Q4,Raleigh Durham,Eastern Wake,,Warehouse,18409713.0,0.031,194137.0,866530.0,9.45,,
2022 Q4,Raleigh Durham,Southern Wake,,Warehouse,4234857.0,0.07,-31397.0,266268.0,15.0,,
2022 Q4,Raleigh Durham,Cary,,Warehouse,1224925.0,0.157,5007.0,,,,
2022 Q4,Raleigh Durham,RTP/I-40 Corridor,,Warehouse,14993255.0,0.013,-35317.0,782642.0,8.57,,
2022 Q4,Raleigh Durham,North Durham,,Warehouse,3119432.0,,,,,,
2022 Q4,Raleigh Durham,South Durham,,Warehouse,2990522.0,,26000.0,,9.78,,
2022 Q4,Raleigh Durham,Orange County,,Warehouse,3535282.0,0.072,,580200.0,4.77,,
2022 Q4,Raleigh Durham,Johnston County,,Warehouse,10276880.0,0.01,279219.0,1105802.0,6.23,,
2022 Q4,Raleigh Durham,US 1/64 West Corridor,,Warehouse,2300323.0,0.051,52000.0,,5.64,,
2022 Q4,Raleigh Durham,Warehouse Totals,,Warehouse,69777438.0,0.027,493519.0,3721562.0,7.6,,
2022 Q4,Sacramento,Northgate/Natomas,,Industrial,22062818.0,0.055,496634.0,,0.82,,
2022 Q4,Sacramento,Richards,,Industrial,4732400.0,0.031,31384.0,,0.65,,
2022 Q4,Sacramento,Downtown/Midtown/East Sacramento,,Industrial,4955716.0,0.014,8256.0,,1.16,,
2022 Q4,Sacramento,West Sacramento,,Industrial,24868364.0,0.039,384500.0,,0.78,,
2022 Q4,Sacramento,South Sacramento,,Industrial,5519015.0,0.01,-38609.0,,1.08,,
2022 Q4,Sacramento,Elk Grove/Laguna/Galt,,Industrial,7736416.0,0.003,64443.0,,0.96,,
2022 Q4,Sacramento,Power Inn Area,,Industrial,28612024.0,0.01,69795.0,,0.96,,
2022 Q4,Sacramento,Northeast Sacramento,,Industrial,6903536.0,0.049,63845.0,,0.94,,
2022 Q4,Sacramento,Rancho Cordova,,Industrial,18767147.0,0.026,87545.0,,0.75,,
2022 Q4,Sacramento,Roseville/Rocklin,,Industrial,16642310.0,0.01,23855.0,,1.05,,
2022 Q4,Sacramento,I-80/Roseville Rd,,Industrial,10895461.0,0.014,5937.0,,0.74,,
2022 Q4,Sacramento,Lincoln,,Industrial,3756011.0,0.032,-8000.0,,0.68,,
2022 Q4,Sacramento,Woodland/Davis,,Industrial,17786077.0,0.002,120208.0,,0.61,,
2022 Q4,Sacramento,Folsom/El Dorado Hills,,Industrial,4830457.0,0.029,6646.0,,1.12,,
2022 Q4,Sacramento,McClellan Park,,Industrial,7942479.0,0.062,16426.0,,0.63,,
2022 Q4,Sacramento,Auburn/Newcastle,,Industrial,3009064.0,0.005,4385.0,,0.91,,
2022 Q4,Sacramento,Market Total,,Industrial,189019295.0,0.025,1337250.0,,0.8,,
2022 Q4,San Antonio,CBD,,Warehouse/Distribution,1203597.0,0.023,-952.0,,,,
2022 Q4,San Antonio,North Central,,Warehouse/Distribution,7463303.0,0.017,29593.0,,9.15,,
2022 Q4,San Antonio,Northeast,,Warehouse/Distribution,48155995.0,0.047,862206.0,4904375.0,6.36,,
2022 Q4,San Antonio,Northwest,,Warehouse/Distribution,9680613.0,0.02,-15099.0,637570.0,8.01,,
2022 Q4,San Antonio,South,,Warehouse/Distribution,27541340.0,0.048,1072805.0,2001693.0,5.77,,
2022 Q4,San Antonio,San Antonio Total,,Warehouse/Distribution,94044848.0,0.042,1948553.0,7543628.0,6.39,,
2022 Q4,San Francisco Peninsula,North County,Daly City,Industrial,1188901.0,0.0,0.0,,1.52,,
2022 Q4,San Francisco Peninsula,North County,Brisbane,Industrial,4467225.0,0.0,68000.0,,1.5,,
2022 Q4,San Francisco Peninsula,North County,South San Francisco,Industrial,15477097.0,0.03,-10575.0,,1.53,,
2022 Q4,San Francisco Peninsula,North County,San Bruno,Industrial,316342.0,0.0,0.0,,1.69,,
2022 Q4,San Francisco Peninsula,North County,Millbrae,Industrial,134682.0,0.0,0.0,,1.77,,
2022 Q4,San Francisco Peninsula,North County,Burlingame,Industrial,4045800.0,0.025,75666.0,,1.69,,
2022 Q4,San Francisco Peninsula,North County,,Industrial,21389201.0,0.022,133091.0,,1.71,,
2022 Q4,San Francisco Peninsula,Central County,San Mateo,Industrial,605606.0,0.025,7960.0,,1.8,,
2022 Q4,San Francisco Peninsula,Central County,Belmont,Industrial,399878.0,0.014,0.0,,2.05,,
2022 Q4,San Francisco Peninsula,Central County,San Carlos,Industrial,2569821.0,0.005,0.0,,2.05,,
2022 Q4,San Francisco Peninsula,Central County,Redwood City,Industrial,3039004.0,0.027,-23000.0,,1.85,,
2022 Q4,San Francisco Peninsula,Central County,,Industrial,5438831.0,0.018,-15040.0,,1.89,,
2022 Q4,San Francisco Peninsula,South County,Menlo Park,Industrial,1799398.0,0.009,0.0,,2.03,,
2022 Q4,San Francisco Peninsula,South County,Palo Alto/East PA,Industrial,1269247.0,0.02,0.0,,2.05,,
2022 Q4,San Francisco Peninsula,South County,,Industrial,2699689.0,0.014,0.0,,2.03,,
2022 Q4,San Francisco Peninsula,Total Market,,Industrial,35313001.0,0.02,118051.0,,1.57,,
2022 Q4,Savannah,Savannah Market,,Overall,100367620.0,0.008,6858881.0,26269775.0,6.09,5952400.0,
2022 Q4,Silicon Valley,Palo Alto,,Warehouse/Distribution,26620.0,0.0,0.0,,2.25,,
2022 Q4,Silicon Valley,Mountain View/Los Altos,,Warehouse/Distribution,143297.0,0.0,0.0,,1.49,,
2022 Q4,Silicon Valley,Sunnyvale,,Warehouse/Distribution,2149526.0,0.019,0.0,,1.65,,
2022 Q4,Silicon Valley,Santa Clara,,Warehouse/Distribution,5081978.0,0.022,0.0,,1.75,,
2022 Q4,Silicon Valley,West Valley,,Warehouse/Distribution,201222.0,0.012,0.0,,2.15,,
2022 Q4,Silicon Valley,San Jose IBP/Downtown,,Warehouse/Distribution,4515299.0,0.045,-13147.0,,1.43,,
2022 Q4,Silicon Valley,San Jose - North,,Warehouse/Distribution,5754950.0,0.001,38433.0,,1.41,,
2022 Q4,Silicon Valley,San Jose-South,,Warehouse/Distribution,6788719.0,0.062,-39239.0,,1.27,,
2022 Q4,Silicon Valley,Milpitas,,Warehouse/Distribution,6957059.0,0.022,-70085.0,,1.5,,
2022 Q4,Silicon Valley,Fremont/Newark,,Warehouse/Distribution,16819152.0,0.0,122664.0,,1.4,,
2022 Q4,Silicon Valley,Silicon Valley,,Warehouse/Distribution,48437822.0,0.02,38626.0,,1.39,,
2022 Q4,Suburban Maryland,Prince George's,,Warehouse,42374551.0,0.019,296375.0,1668602.0,11.91,,
2022 Q4,Suburban Maryland,Frederick,,Warehouse,7359731.0,0.022,5289.0,1297405.0,10.35,,
2022 Q4,Suburban Maryland,Montgomery,,Warehouse,10911772.0,0.038,29230.0,,15.03,,
2022 Q4,Suburban Maryland,Total,,Warehouse,60646054.0,0.023,330894.0,2966007.0,12.65,,
